분류,제목,날짜_월,날짜_일,분기
도시ㆍ건축,주민의 고통을 외면하는 동구청 (1),12,6,4
도시ㆍ건축,동구청장님 및 동구청 직원분들께 감사드립니다 (1),12,6,4
도시ㆍ건축,안전하게 도와주세요!!,12,5,4
도시ㆍ건축,주말에도 아침공사 진행하는...,12,5,4
도시ㆍ건축,아파트 선거관리위원회 모집 선출방법 공정하지못합니다,12,5,4
도시ㆍ건축,이 시기에 피난계단공사 말도 안됩니다,12,4,4
도시ㆍ건축,학4구역 비산오염 (1),12,1,4
도시ㆍ건축,학4구역 ㅍㅣ피해는 누가책임지나요 (2),12,1,4
도시ㆍ건축,학4구역철거와 (2),12,1,4
도시ㆍ건축,학4구역 정도프라자,12,1,4
도시ㆍ건축,피난계단공사 안전대책과 여러가지책임,11,30,4
도시ㆍ건축,광신건설 피난계단공사,11,28,4
도시ㆍ건축,학동4구역,11,28,4
도시ㆍ건축,학동4구역 미이주세대,11,28,4
도시ㆍ건축,안전스티커 건의합니다,11,27,4
도시ㆍ건축,건물신축으로 고통받고 있습니다,11,26,4
도시ㆍ건축,가로등 불이 나갔어요.,11,25,4
도시ㆍ건축,흡연 및 담배꽁초로 화재위험과 냄새.노상방뇨 (1),11,24,4
도시ㆍ건축,입주민의견을 무시하는 광신건설사,11,23,4
도시ㆍ건축,광신건설사,11,23,4
도시ㆍ건축,피난계단공사 전에 지하주차장 하자보수가 먼저입니다.,11,22,4
도시ㆍ건축,동구청은 광신건설의 패악질의 선을 넘어선 만행은 동구청의 책임입니다,11,20,4
도시ㆍ건축,화단에 물찬다고 구멍만 뚫어놓으면..,11,20,4
도시ㆍ건축,지대가 기울어진곳이면 건물 입구 계단도 기울어지게 시공?,11,20,4
도시ㆍ건축,마사회 도시외곽 이전을 촉구합니다! (1),11,19,4
도시ㆍ건축,집앞이 너무 어두워요 .밤에 위험해요 (1),11,18,4
도시ㆍ건축,불법건축물신고합니다.,11,17,4
도시ㆍ건축,교회가 아닌 개인 건물의 옥상에 있는 십자가 건축물에 대해 문의 드립니다 (1),11,16,4
도시ㆍ건축,어두워서 불안하고 불편한 버스정류장을 개선 해주세요~,11,16,4
도시ㆍ건축,화재경보 문제에 대한 현장실사 시급합니다,11,15,4
도시ㆍ건축,불법건축물애 대한 신고,11,15,4
도시ㆍ건축,마트의 인도 점유의 불편과 불법 가건물 철거 (1),11,10,4
도시ㆍ건축,그 전 민원에 이어서 말씀 드립니다.,11,9,4
도시ㆍ건축,보안등 확인바랍니다.,11,9,4
도시ㆍ건축,보안등 확인바랍니다.,11,9,4
도시ㆍ건축,도로가판대 정비요망,11,9,4
도시ㆍ건축,중앙초앞 폴리 철거또는 재보수 요청의건 (1),11,9,4
도시ㆍ건축,주차장거리 맞는건가요?,11,9,4
도시ㆍ건축,빠른처리요망)내부수리공사장 가림막 설치등 (1),11,9,4
도시ㆍ건축,도로 파손문제,11,8,4
도시ㆍ건축,이행강제금과 철거라니요?,11,6,4
도시ㆍ건축,아파트 공간 불법확장 원상복구 요청,11,5,4
